LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID9521,9521,0,10.677409172058105,200.55497568799166,0.0,0.0,77284.25648350001,115,7.5,1,,9035.540103866128,13945.0,0.0,16136.0,1.5658591E7,6849.231526762395,0.09437345038761547,0.22752365281405973
ID7475,7475,0,29.86161994934082,194.3593009289336,14.392473979401489,0.0,32257.7766192,48,7.5,1,,17092.732256203115,15800.0,14384.0,25161.0,2.9621705E7,2614.2073010376266,0.07831200913737504,0.9496977005006794
ID6453,6453,0,17.334228515625,200.81168264680997,15.800397468390818,0.0,11424.6292193,17,7.5,1,,16830.028274668206,16905.0,14890.0,19044.0,2.9166439E7,790.2577369254407,0.05684322915269913,2.290942857603507
ID7990,7990,0,12.717341423034668,196.5835900308037,0.0,0.0,45026.4798643,67,7.5,1,,9425.511829197923,14381.0,0.0,16923.0,1.6334412E7,7151.0799543344265,0.10069909770372297,0.24116832849907754
ID6715,6715,0,18.574575424194336,203.7928873472668,12.288127331458249,0.0,15456.8512967,23,7.5,1,,16776.39988459319,16695.0,14745.0,20353.0,2.9073501E7,1105.2584975249122,0.06882361397756659,1.9547730203486617
ID7229,7229,0,23.57122039794922,198.52928331807573,11.791546214541917,0.0,26209.443503100003,39,7.5,1,,16856.21292556261,16330.0,14442.0,21301.0,2.9211817E7,1706.412087603599,0.08427778255928539,1.5356018505173397
ID6211,6211,0,10.7695951461792,192.61220437361575,0.0,0.0,2688.1480516,4,7.5,1,,9537.581650317368,14716.0,0.0,16683.0,1.6528629E7,7224.0294344661115,0.09491877739269015,0.22890695568414643
ID9795,9795,0,12.711678504943848,201.21687329752297,0.0,0.0,83332.5895996,124,7.5,1,,9184.686093479515,14041.0,0.0,16378.0,1.5917061E7,6965.6773288513705,0.10342205041833763,0.24717380665123545
ID6980,6980,0,19.301237106323242,201.54433101537575,16.59029535193845,0.0,20833.1473999,31,7.5,1,,16841.21984997115,16821.0,14759.0,20366.0,2.9185834E7,1191.8560247044215,0.0601005018133314,1.602178143572786
ID7750,7750,0,12.366087913513184,194.49217684477316,15.77980053202819,0.0,38978.1467482,58,7.5,1,,15699.530294287362,15633.0,14192.0,17384.0,2.7207286E7,669.0917379888992,0.03326520334967229,1.510808314065894
ID8519,8519,0,11.372040748596191,199.56212927369467,0.0,0.0,57123.1460965,85,7.5,1,,9270.471436814772,14284.0,0.0,16435.0,1.6065727E7,7028.711759297436,0.09562183816945889,0.2302250044452356
ID8776,8776,0,9.86325454711914,200.55497568799166,0.0,0.0,61827.4051868,92,7.5,1,,9090.289094056548,14087.0,0.0,16206.0,1.5753471E7,6888.483933489429,0.09054885849297553,0.21914011902122119
ID7502,7502,0,16.28487777709961,199.80018268248452,21.16418786880767,0.0,32929.8136321,49,7.5,1,,16144.358915175995,15613.0,14540.0,20192.0,2.7978174E7,1316.5730391476077,0.03854167459828656,0.9101489956991019
ID9038,9038,0,7.61492919921875,201.8787709070543,0.0,0.0,67203.70129,100,7.5,1,,8884.576457010964,13916.0,0.0,15968.0,1.5396971E7,6732.398907887036,0.08313650204677259,0.20258413883704268
ID6479,6479,0,14.759472846984863,205.02468163720016,29.140516545147687,0.0,10080.5551935,15,7.5,1,,16775.050201961916,16895.0,14790.0,18080.0,2.9071162E7,628.3100986310968,0.043563435613191606,2.2290666444136016
ID9295,9295,0,10.056062698364258,200.224026883226,0.0,0.0,73252.0344061,109,7.5,1,,9022.448355452972,13956.0,0.0,16200.0,1.5635903E7,6839.228618591414,0.09157539420901005,0.22134633659235714
ID8017,8017,0,12.023506164550781,195.25979481174105,0.0,0.0,45698.5168772,68,7.5,1,,9320.514137334103,14271.0,0.0,16809.0,1.6152451E7,7069.449747840541,0.09708676622531622,0.2333475862761321
ID9554,9554,0,11.475053787231445,200.55497568799166,0.0,0.0,78628.33050930001,117,7.5,1,,9106.511829197923,14018.0,0.0,16233.0,1.5781585E7,6902.4789290972985,0.09803321831487498,0.23557800714952434
ID8275,8275,0,9.99142837524414,196.91453883556937,0.0,0.0,49058.701941700005,73,7.5,1,,9157.864974033468,14146.0,0.0,16506.0,1.587058E7,6940.085991091449,0.0903528009007993,0.21869253383340168
ID6742,6742,0,18.216663360595703,203.36024127277688,15.671696095569011,0.0,16800.9253225,25,7.5,1,,16842.021350259667,16765.0,14915.0,19624.0,2.9187223E7,925.0331253696819,0.059134921553697865,2.033104311994828
ID7257,7257,0,22.667856216430664,200.14948594979066,16.26523220275744,0.0,28897.5915547,43,7.5,1,,16849.47778418927,16429.0,14586.0,21676.0,2.9200145E7,1596.9402188508936,0.06528695185345919,1.2932651278046465
ID6238,6238,0,6.340541839599609,196.91453883556937,0.0,0.0,1344.0740258,2,7.5,1,,9171.136180034622,14455.0,0.0,16194.0,1.5893579E7,6946.775280089885,0.07554220601994988,0.18545224427885032
ID7007,7007,0,22.278186798095703,198.9980113900931,13.949685522607787,0.0,22849.2584386,34,7.5,1,,16893.90998268898,16501.0,14608.0,22015.0,2.9277146E7,1573.0495698378452,0.06688825852239319,1.346631336808544
ID7777,7777,0,12.432245254516602,193.6830992115027,15.89886275737109,0.0,39650.1837611,59,7.5,1,,15688.683785343335,15603.0,14198.0,17384.0,2.7188489E7,678.7721282058369,0.03349502959456899,1.4981816652099276
ID8551,8551,0,11.975262641906738,200.224026883226,0.0,0.0,56451.1090836,84,7.5,1,,9368.34333525678,14370.0,0.0,16442.0,1.6235339E7,7103.881072523762,0.09834539602215128,0.23616319279718198
ID6505,6505,0,15.04326057434082,206.85174293598334,28.23733607416032,0.0,8736.4811677,13,7.5,1,,16816.654933641086,16914.0,15136.0,18291.0,2.9143263E7,669.8740478499383,0.04434438971154937,2.1319224359257225
ID7530,7530,0,14.423778533935547,199.65819945453472,20.68384771246592,0.0,34273.8876579,51,7.5,1,,15815.665320253895,15368.0,14478.0,18737.0,2.7408548E7,1050.4584157908673,0.03155343874133537,0.9210719616234613
ID8810,8810,0,9.47618579864502,201.21687329752297,0.0,0.0,63171.4792126,94,7.5,1,,9053.015579919214,14057.0,0.0,16159.0,1.5688876E7,6858.853885422981,0.08940657235719447,0.21664624526506268
ID8045,8045,0,9.911764144897461,197.24548764033503,0.0,0.0,46370.5538901,69,7.5,1,,9163.01961915753,14168.0,0.0,16557.0,1.5879513E7,6944.4627289879845,0.09022414492612868,0.2183921076317418
ID9069,9069,0,7.047153949737549,202.20971971181996,0.0,0.0,68547.7753158,102,7.5,1,,8834.186381996538,13879.0,0.0,15952.0,1.5309645E7,6693.6700511265,0.08092642280756804,0.197617983258245
ID8303,8303,0,10.767617225646973,197.57643644510068,0.0,0.0,52418.887006200006,78,7.5,1,,9246.905943450663,14186.0,0.0,16511.0,1.6024888E7,7009.617280986591,0.09152995805845023,0.221238004611885
ID9327,9327,0,9.783535957336426,199.231180468929,0.0,0.0,75268.1454448,112,7.5,1,,8988.104443162147,13933.0,0.0,16280.0,1.5576385E7,6811.754667242985,0.0906331796047264,0.21930453798346192
ID6769,6769,0,19.57978057861328,201.23331180447278,12.387117117317844,0.0,14784.8142838,22,7.5,1,,16881.292556260818,16826.0,14825.0,20069.0,2.925528E7,1151.6059352839745,0.0742717773550569,2.0269425894212487
ID7284,7284,0,25.040241241455078,200.43390561341175,12.35004850638548,0.0,27553.5175289,41,7.5,1,,16924.495672244662,16306.0,14556.0,21916.0,2.9330151E7,1729.180459945874,0.08278393074187679,1.4966134859023286
ID9588,9588,0,11.767861366271973,199.89307807846032,0.0,0.0,79300.3675222,118,7.5,1,,9110.462781304097,13983.0,0.0,16665.0,1.5788432E7,6908.0242642927005,0.0987843734266728,0.2371331960544166
ID6265,6265,0,11.686322212219238,195.12724840273805,7.012343703617407,0.0,5376.2961032,8,7.5,1,,16032.93537218696,16144.0,14578.0,17295.0,2.7785077E7,530.2271686025701,0.16004785693599424,8.343629630824728
ID7035,7035,0,19.423973083496094,201.89434853293108,15.749933925537466,0.0,22177.2214257,33,7.5,1,,16888.17022504328,16715.0,14866.0,20291.0,2.9267199E7,1139.1839171039192,0.06349563180913373,1.770218548515196
ID7804,7804,0,12.119481086730957,193.6782801232086,15.15867569714457,0.0,40322.220774,60,7.5,1,,15587.915175995384,15501.0,14131.0,17388.0,2.7013857E7,664.5955978041048,0.030842705959917383,1.403526576070904
ID6531,6531,0,15.24500560760498,203.51308701792723,19.837170393094436,0.0,7392.4071419,11,7.5,1,,16585.372763993077,16697.0,14950.0,18042.0,2.8742451E7,702.399539221717,0.04499568631401745,2.0334214352235622
ID7558,7558,0,13.375077247619629,198.2469075205543,19.942367296620635,0.0,36289.9986966,54,7.5,1,,15721.66128101558,15385.0,14304.0,18381.0,2.7245639E7,906.0977450892726,0.02965099243191292,0.9993153831792203
ID8584,8584,0,11.649949073791504,199.56212927369467,0.0,0.0,57795.1831094,86,7.5,1,,9286.432775533756,14233.0,0.0,16354.0,1.6093388E7,7042.101278736839,0.0964322450417036,0.23196215059902459
ID8073,8073,0,10.014491081237793,196.25264122603804,0.0,0.0,49730.738954600005,74,7.5,1,,9156.167916907098,14143.0,0.0,16623.0,1.5867639E7,6939.210664946254,0.0903942389524358,0.21877156648521
ID6796,6796,0,21.59796905517578,202.47695158541552,13.33454720383374,0.0,18144.9993483,27,7.5,1,,16966.854587420657,16697.0,14822.0,20250.0,2.9403559E7,1283.954788598999,0.06880687471957281,1.7014304292673132
ID8844,8844,0,9.320895195007324,200.55497568799166,0.0,0.0,62499.4421997,93,7.5,1,,9041.945181765725,14062.0,0.0,16040.0,1.5669691E7,6850.624169561659,0.0884780903444648,0.21457433328775255
ID8334,8334,0,11.112637519836426,198.56928285939767,0.0,0.0,53090.924019100006,79,7.5,1,,9246.963069821119,14213.0,0.0,16534.0,1.6024987E7,7010.466660233625,0.09388807348722883,0.22642257807030006
ID9102,9102,0,7.235760688781738,201.54782210228865,0.0,0.0,69219.8123287,103,7.5,1,,8830.026543566071,13873.0,0.0,15918.0,1.5302436E7,6690.5341631621895,0.08128213976538856,0.19842085220047273
ID7311,7311,0,24.588624954223633,196.13400951006597,14.935677719808377,0.0,30241.6655805,45,7.5,1,,16899.117137911137,16207.0,14514.0,22329.0,2.928617E7,1916.1946736341433,0.06950529170672311,1.1462763074154787
ID9359,9359,0,9.479039192199707,200.8859244927573,0.0,0.0,74596.10843190001,111,7.5,1,,8977.240623196769,13914.0,0.0,16273.0,1.5557558E7,6802.992352348229,0.09009560113388713,0.21812823192703193
ID6292,6292,0,15.030925750732422,198.2236832142464,11.396979246824086,0.0,6048.333116100001,9,7.5,1,,16312.93190998269,16423.0,14636.0,17834.0,2.8270311E7,689.0280046587576,0.0703143994530127,3.110699426464244
ID7063,7063,0,21.25043487548828,201.31509524935856,16.781172174461226,0.0,20161.110387,30,7.5,1,,16887.553952683207,16728.0,14763.0,21487.0,2.9266131E7,1349.5181387502985,0.06149911864159869,1.4499975648636587
ID7831,7831,0,12.124720573425293,193.11682415277485,9.80483100800529,0.0,42338.3318127,63,7.5,1,,15531.206001154069,15496.0,14148.0,17352.0,2.691558E7,683.4413706215984,0.08194467900341146,3.4423071139568657
ID9624,9624,0,11.870659828186035,200.224026883226,0.0,0.0,79972.40453510001,119,7.5,1,,9124.543566070399,13977.0,0.0,16380.0,1.5812834E7,6919.343558167835,0.09934531329168647,0.23833592219283176
ID6558,6558,0,15.328103065490723,204.97077677796983,24.959006228030546,0.0,8064.4441548,12,7.5,1,,16733.159261396424,16860.0,15101.0,18508.0,2.8998565E7,725.1994851955291,0.0451892677311377,1.9952201186817473
ID7586,7586,0,14.485503196716309,199.37873208635085,21.91139945520635,0.0,33601.850645,50,7.5,1,,15867.915753029429,15416.0,14435.0,18876.0,2.7499098E7,1057.4614788598606,0.03133432102591532,0.9118137642339484
ID8101,8101,0,10.89530086517334,196.91453883556937,0.0,0.0,51074.812980400005,76,7.5,1,,9249.969417195614,14220.0,0.0,16426.0,1.6030197E7,7011.869495656783,0.0928896977360246,0.22424753906139175
ID6822,6822,0,17.37653350830078,199.05227362459541,12.272651264084343,0.0,13440.740258000002,20,7.5,1,,16758.438545874207,16693.0,14795.0,19246.0,2.9042374E7,817.8468424356421,0.06950571292121951,2.6633543952002863
ID8615,8615,0,10.544440269470215,201.21687329752297,0.0,0.0,59139.2571352,88,7.5,1,,9171.566647432199,14187.0,0.0,16110.0,1.5894325E7,6950.725967598387,0.09284912881685184,0.22421309724685093
ID7338,7338,0,21.169099807739258,199.52708640957823,12.860511158185929,0.0,26881.480516000003,40,7.5,1,,16748.68897864974,16614.0,14513.0,20236.0,2.9025478E7,1285.3896133312087,0.06881578325258168,1.6778812702574648
ID8365,8365,0,12.347393989562988,198.23833405463202,0.0,0.0,53762.96103200001,80,7.5,1,,9404.844200807847,14360.0,0.0,16634.0,1.6298595E7,7135.419166633751,0.09873677760243847,0.23689036559055207
ID8877,8877,0,9.133389472961426,201.54782210228865,0.0,0.0,65187.590251300004,97,7.5,1,,9012.120600115406,14005.0,0.0,16208.0,1.5618005E7,6828.940866477677,0.08837991079002475,0.21432689892736667
ID9134,9134,0,9.33856201171875,199.56212927369467,0.0,0.0,71907.9603803,107,7.5,1,,8973.7512983266,13940.0,0.0,16335.0,1.5551511E7,6801.077989790741,0.08882112419374107,0.21527123256776406
ID6319,6319,0,13.489892959594727,193.60505078791275,0.0,0.0,4032.2220774,6,7.5,1,,9920.757068667051,15282.0,0.0,17013.0,1.7192672E7,7520.352340015105,0.10909961999672357,0.259531038032576
ID9391,9391,0,9.125604629516602,200.55497568799166,0.0,0.0,73924.071419,110,7.5,1,,8949.604154645123,13900.0,0.0,16337.0,1.5509664E7,6783.108397611465,0.08877640748465732,0.21516118613356336
ID7089,7089,0,23.436023712158203,199.6939830634971,13.594978414396993,0.0,24193.332464400002,36,7.5,1,,16938.001731102137,16616.0,14647.0,21190.0,2.9353557E7,1505.495832057806,0.07037140531613378,1.4793615831395985
ID7857,7857,0,12.57829761505127,194.41248396455177,13.274828902292251,0.0,40994.2577869,61,7.5,1,,15609.517022504328,15514.0,14147.0,17364.0,2.7051293E7,683.3415185079604,0.036018865969698055,1.5883420152593966
ID6584,6584,0,15.135893821716309,202.5172108349811,29.164272111971847,0.0,10752.5922064,16,7.5,1,,16797.35487593768,16939.0,15086.0,18172.0,2.9109816E7,649.6411830507126,0.04514812306761283,2.2338767082717808
ID9659,9659,0,11.433581352233887,200.55497568799166,0.0,0.0,80644.441548,120,7.5,1,,9070.069821119447,13939.0,0.0,16248.0,1.5718431E7,6876.617130849359,0.09776677275608654,0.2349345983808416
ID7614,7614,0,13.839536666870117,199.28953675590762,20.090190282766315,0.0,35617.9616837,53,7.5,1,,15735.844777841892,15343.0,14385.0,18705.0,2.7270219E7,974.5650700577656,0.030580511874059572,0.9582350271430796
ID6848,6848,0,18.570932388305664,202.9160304037773,15.374520238444177,0.0,16128.8883096,24,7.5,1,,16861.882862088863,16861.0,14893.0,20216.0,2.9221643E7,1041.3181232122934,0.05968614901365357,1.8241012365329132
ID8129,8129,0,11.43140983581543,197.90738524986637,0.0,0.0,51746.849993300006,77,7.5,1,,9325.769186381996,14297.0,0.0,16540.0,1.6161558E7,7070.183511443902,0.09489491351503601,0.22864118792410684
ID7366,7366,0,22.848514556884766,200.62947791253922,14.202554258844872,0.0,28225.5545418,42,7.5,1,,16760.618580496248,16218.0,14565.0,21859.0,2.9046152E7,1571.9118279872894,0.06417805874360395,1.2860685941288357
ID8647,8647,0,11.36426830291748,201.54782210228865,0.0,0.0,59811.2941481,89,7.5,1,,9242.701096364686,14248.0,0.0,16307.0,1.6017601E7,7007.438500139517,0.09636184457553562,0.23185731435347062
ID6346,6346,0,11.976449012756348,190.95746034978743,0.0,0.0,3360.1850645000004,5,7.5,1,,9690.386035776111,14937.0,0.0,16675.0,1.6793439E7,7342.522261049528,0.10141651752815785,0.24304288431027293
ID7883,7883,0,11.159867286682129,194.41761077130857,4.958512757988622,0.0,43682.4058385,65,7.5,1,,14880.914021927294,15506.0,0.0,17112.0,2.5788624E7,2864.755323718663,0.1935943751206191,1.6850315589780758
ID8395,8395,0,12.129520416259766,199.56212927369467,0.0,0.0,54434.9980449,81,7.5,1,,9413.822273514137,14403.0,0.0,16645.0,1.6314154E7,7138.527974098449,0.09868812598455534,0.23690694695671005
ID7117,7117,0,21.185394287109375,200.3300597627419,15.988891068739616,0.0,21505.1844128,32,7.5,1,,16832.178303519908,16476.0,14764.0,21431.0,2.9170165E7,1386.3236539916477,0.061658887359678935,1.4103157926839545
ID8910,8910,0,9.111730575561523,201.8787709070543,0.0,0.0,63843.5162255,95,7.5,1,,9015.091748413157,14018.0,0.0,16137.0,1.5623154E7,6830.307740371787,0.08820099423743857,0.2139558855552245
ID9167,9167,0,7.035961627960205,202.54066851658564,0.0,0.0,67875.7383029,101,7.5,1,,8829.517599538372,13880.0,0.0,15754.0,1.5301554E7,6688.914971919323,0.08081838085647108,0.19740980540514824
ID9423,9423,0,9.892363548278809,200.55497568799166,0.0,0.0,75940.18245770001,113,7.5,1,,8997.022504327755,13938.0,0.0,16287.0,1.559184E7,6817.794408959693,0.09168497947561435,0.2216591986179721
ID6610,6610,0,17.033422470092773,197.4276578554844,10.827675796735775,0.0,12096.666232200001,18,7.5,1,,16597.08655510675,16626.0,14757.0,19044.0,2.8762751E7,908.7118274483576,0.08359143551294268,2.8179409840046605
ID7642,7642,0,14.067422866821289,199.4591328332478,19.61123149058108,0.0,34945.9246708,52,7.5,1,,15760.091171379112,15350.0,14437.0,18763.0,2.7312238E7,986.7945012802226,0.03167905400126811,0.9808206287131471
ID6875,6875,0,19.61781883239746,202.2715452933926,14.425330682547953,0.0,17472.9623354,26,7.5,1,,16900.6128101558,16912.0,14765.0,19743.0,2.9288762E7,1067.0714459056687,0.06299651433361363,1.8772565528727831
ID8157,8157,0,11.061518669128418,197.90738524986637,0.0,0.0,50402.775967500005,75,7.5,1,,9267.712637045586,14255.0,0.0,16471.0,1.6060946E7,7025.540533349398,0.09351477463812449,0.2256204117553649
ID9693,9693,0,12.558335304260254,200.224026883226,0.0,0.0,81316.47856090001,121,7.5,1,,9209.263704558569,14098.0,0.0,16357.0,1.5959654E7,6982.937430266425,0.10322998777176356,0.24680648776962769
ID7393,7393,0,22.88434600830078,197.33354286354236,16.175408332353207,0.0,29569.6285676,44,7.5,1,,16859.53779572995,16463.0,14550.0,21335.0,2.9217579E7,1629.3518892397171,0.06590271317344376,1.2795182902144566
ID6373,6373,0,11.499704360961914,193.60505078791275,0.0,0.0,4704.2590903,7,7.5,1,,9922.33641084824,15523.0,0.0,17088.0,1.7195409E7,7526.54626041742,0.10168286737036876,0.2433545085298146
ID7910,7910,0,11.011756896972656,193.41090436771657,6.922981336802361,0.0,43010.3688256,64,7.5,1,,15459.444316214656,15457.0,13560.0,17019.0,2.6791217E7,661.2528663661384,0.15447737045497617,6.256561977833627
ID8679,8679,0,9.760234832763672,200.55497568799166,0.0,0.0,61155.3681739,91,7.5,1,,9089.585689555684,14108.0,0.0,16394.0,1.5752252E7,6887.799270710886,0.09026538911962156,0.21851569455027056
ID7145,7145,0,21.18440818786621,199.0874210311751,15.372643046464024,0.0,23521.295451500002,35,7.5,1,,16906.233121754183,16710.0,14729.0,20184.0,2.9298502E7,1219.1226575566168,0.06565068575268379,1.7086528850619527
ID8426,8426,0,12.171414375305176,199.231180468929,0.0,0.0,55107.0350578,82,7.5,1,,9396.133294864398,14391.0,0.0,16456.0,1.6283499E7,7126.770210232044,0.09876592971389456,0.2370218483761596
ID6636,6636,0,14.96907901763916,205.97422018022027,27.885521385151485,0.0,9408.5181806,14,7.5,1,,16784.184650894404,16907.0,14987.0,18225.0,2.9086992E7,638.468558218455,0.044490768296789274,2.2395255888813743
ID8943,8943,0,7.764278888702393,201.21687329752297,0.0,0.0,65859.6272642,98,7.5,1,,8899.04385458742,13930.0,0.0,15903.0,1.5422043E7,6742.665308316116,0.0838181727849426,0.20413783300633595
ID9199,9199,0,8.419885635375977,201.21687329752297,0.0,0.0,70563.8863545,105,7.5,1,,8920.451817657242,13931.0,0.0,16089.0,1.5459143E7,6759.768909063493,0.08615512854320859,0.20935063171610313
ID9455,9455,0,9.997172355651855,200.224026883226,0.0,0.0,76612.2194706,114,7.5,1,,8981.766878245817,13915.0,0.0,16235.0,1.5565402E7,6807.237849411697,0.09183897141807472,0.22196743751133433
ID7669,7669,0,13.435734748840332,197.0437051803331,18.563644783601966,0.0,36962.0357095,55,7.5,1,,15783.597230236584,15547.0,14312.0,18388.0,2.7352974E7,858.9492650863167,0.03246909707660777,1.155743935312639
ID6902,6902,0,21.7722225189209,201.89787093784196,13.47366992524931,0.0,18817.0363612,28,7.5,1,,16890.61050201962,16539.0,14822.0,21143.0,2.9271428E7,1411.8891068125126,0.0658874062565936,1.4789920369852079
ID8185,8185,0,7.7121195793151855,196.5835900308037,0.0,0.0,47042.590903000004,70,7.5,1,,8973.700519330641,14008.0,0.0,16342.0,1.5551423E7,6800.618229417964,0.08200221763370796,0.20000949743576016
ID7420,7420,0,27.848350524902344,196.45760121848076,14.92650200070716,0.0,31585.7396063,47,7.5,1,,17146.646855164454,16205.0,14341.0,22696.0,2.9715139E7,2153.6707835783286,0.07851558240382071,1.1592025154653305
