,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
102,0.3,3,0.9981098229696739,0.4523809523809524,38,41,5
103,0.3,4,0.9981098229696739,0.4691358024691358,38,38,5
104,0.3,5,0.9981098229696739,0.5,38,33,5
105,0.3,6,0.9981098229696739,0.5352112676056338,38,28,5
106,0.3,7,0.9981098229696739,0.5671641791044776,38,24,5
107,0.3,8,0.9981098229696739,0.5846153846153846,38,22,5
108,0.3,9,0.9981098229696739,0.6333333333333333,38,17,5
109,0.3,10,0.9981098229696739,0.6666666666666666,38,14,5
110,0.3,11,0.9981098229696739,0.6909090909090909,38,12,5
111,0.3,12,0.9981098229696739,0.7037037037037037,38,11,5
112,0.3,13,0.9980640124280503,0.6981132075471698,37,10,6
113,0.3,14,0.9980640124280503,0.7115384615384616,37,9,6
114,0.3,15,0.9980640124280503,0.7708333333333334,37,5,6
115,0.3,16,0.9980640124280503,0.7708333333333334,37,5,6
116,0.3,17,0.9980640124280503,0.7708333333333334,37,5,6
117,0.3,18,0.9976707711147654,0.75,36,5,7
118,0.3,19,0.9976707711147654,0.782608695652174,36,3,7
119,0.3,20,0.9976707711147654,0.782608695652174,36,3,7
120,0.3,21,0.9976707711147654,0.782608695652174,36,3,7
121,0.3,22,0.9976707711147654,0.782608695652174,36,3,7
122,0.3,23,0.9976707711147654,0.8,36,2,7
123,0.3,24,0.9976707711147654,0.8,36,2,7
124,0.3,25,0.9976707711147654,0.8,36,2,7
125,0.3,26,0.9976707711147654,0.8,36,2,7
126,0.3,27,0.9976707711147654,0.8,36,2,7
127,0.3,28,0.9976707711147654,0.8,36,2,7
128,0.3,29,0.9976636159605796,0.7777777777777778,35,2,8
129,0.3,30,0.9976636159605796,0.7777777777777778,35,2,8
130,0.3,31,0.9976636159605796,0.7777777777777778,35,2,8
131,0.3,32,0.9976636159605796,0.7777777777777778,35,2,8
132,0.3,33,0.9976636159605796,0.7777777777777778,35,2,8
133,0.3,34,0.9976636159605796,0.7777777777777778,35,2,8
134,0.3,35,0.9976636159605796,0.7777777777777778,35,2,8
135,0.3,36,0.9976636159605796,0.7777777777777778,35,2,8
136,0.3,37,0.9976636159605796,0.7777777777777778,35,2,8
137,0.3,38,0.9976636159605796,0.7777777777777778,35,2,8
138,0.3,39,0.9976636159605796,0.7777777777777778,35,2,8
139,0.3,40,0.9976636159605796,0.7777777777777778,35,2,8
140,0.3,41,0.9976636159605796,0.7777777777777778,35,2,8
141,0.3,42,0.9976636159605796,0.7777777777777778,35,2,8
142,0.3,43,0.9976636159605796,0.7777777777777778,35,2,8
143,0.3,44,0.9976636159605796,0.7777777777777778,35,2,8
144,0.3,45,0.9971556015929942,0.7555555555555555,34,2,9
145,0.3,46,0.9971619008645203,0.7333333333333333,33,2,10
146,0.3,47,0.9970128778072184,0.7111111111111111,32,2,11
147,0.3,48,0.9970184576448254,0.6666666666666666,30,2,13
148,0.3,49,0.9969800309828518,0.6444444444444445,29,2,14
149,0.3,50,0.9969800309828518,0.6444444444444445,29,2,14
150,0.4,1,0.9981559699590378,0.4,38,52,5
151,0.4,2,0.9981559699590378,0.4175824175824176,38,48,5
152,0.4,3,0.9981559699590378,0.4470588235294118,38,42,5
153,0.4,4,0.9981559699590378,0.4634146341463415,38,39,5
154,0.4,5,0.9981559699590378,0.4810126582278481,38,36,5
155,0.4,6,0.9981559699590378,0.5066666666666667,38,32,5
156,0.4,7,0.9981559699590378,0.5352112676056338,38,28,5
157,0.4,8,0.9981559699590378,0.5671641791044776,38,24,5
158,0.4,9,0.9981559699590378,0.6031746031746031,38,20,5
159,0.4,10,0.9981559699590378,0.6333333333333333,38,17,5
160,0.4,11,0.9981559699590378,0.6551724137931034,38,15,5
161,0.4,12,0.9981559699590378,0.6785714285714286,38,13,5
162,0.4,13,0.9981559699590378,0.7037037037037037,38,11,5
163,0.4,14,0.9981559699590378,0.7037037037037037,38,11,5
164,0.4,15,0.9980322705448369,0.7115384615384616,37,9,6
165,0.4,16,0.9980322705448369,0.74,37,7,6
166,0.4,17,0.9980322705448369,0.7551020408163265,37,6,6
167,0.4,18,0.9980322705448369,0.7708333333333334,37,5,6
168,0.4,19,0.9980322705448369,0.7872340425531915,37,4,6
169,0.4,20,0.9980322705448369,0.8043478260869565,37,3,6
170,0.4,21,0.9976324931051385,0.782608695652174,36,3,7
171,0.4,22,0.9976324931051385,0.782608695652174,36,3,7
172,0.4,23,0.9976324931051385,0.782608695652174,36,3,7
173,0.4,24,0.9976324931051385,0.782608695652174,36,3,7
174,0.4,25,0.9976324931051385,0.782608695652174,36,3,7
175,0.4,26,0.9976324931051385,0.782608695652174,36,3,7
176,0.4,27,0.9976324931051385,0.782608695652174,36,3,7
177,0.4,28,0.9976324931051385,0.782608695652174,36,3,7
178,0.4,29,0.9976324931051385,0.8,36,2,7
179,0.4,30,0.9976324931051385,0.8,36,2,7
180,0.4,31,0.9976324931051385,0.8,36,2,7
181,0.4,32,0.9976324931051385,0.8,36,2,7
182,0.4,33,0.9976460191491856,0.7777777777777778,35,2,8
183,0.4,34,0.9976460191491856,0.7777777777777778,35,2,8
184,0.4,35,0.9976460191491856,0.7777777777777778,35,2,8
185,0.4,36,0.9976460191491856,0.7777777777777778,35,2,8
186,0.4,37,0.9976460191491856,0.7777777777777778,35,2,8
187,0.4,38,0.9976460191491856,0.7777777777777778,35,2,8
188,0.4,39,0.9976460191491856,0.7777777777777778,35,2,8
189,0.4,40,0.9976460191491856,0.7777777777777778,35,2,8
190,0.4,41,0.9976460191491856,0.7777777777777778,35,2,8
