,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
83,0.2,34,0.9981517409602775,0.7692307692307693,20,2,4
84,0.2,35,0.9981517409602775,0.8,20,1,4
85,0.2,36,0.9981517409602775,0.8333333333333334,20,0,4
86,0.2,37,0.9981517409602775,0.8333333333333334,20,0,4
87,0.2,38,0.9980716430031781,0.7916666666666666,19,0,5
88,0.2,39,0.9980716430031781,0.7916666666666666,19,0,5
89,0.2,40,0.9980716430031781,0.7916666666666666,19,0,5
90,0.2,41,0.9980716430031781,0.7916666666666666,19,0,5
91,0.2,42,0.9980716430031781,0.7916666666666666,19,0,5
92,0.2,43,0.9980716430031781,0.7916666666666666,19,0,5
93,0.2,44,0.9980716430031781,0.7916666666666666,19,0,5
94,0.2,45,0.9981152710228479,0.75,18,0,6
95,0.2,46,0.9981152710228479,0.75,18,0,6
96,0.2,47,0.998155782763296,0.7083333333333334,17,0,7
97,0.2,48,0.9990581037232663,0.6666666666666666,16,0,8
98,0.2,49,0.9990581037232663,0.6666666666666666,16,0,8
99,0.2,50,0.9987143083850166,0.625,15,0,9
100,0.3,1,0.9983106136698959,0.3684210526315789,21,33,3
101,0.3,2,0.9983106136698959,0.375,21,32,3
102,0.3,3,0.9983106136698959,0.38181818181818183,21,31,3
103,0.3,4,0.9983106136698959,0.38181818181818183,21,31,3
104,0.3,5,0.9983106136698959,0.4117647058823529,21,27,3
105,0.3,6,0.9983106136698959,0.44680851063829785,21,23,3
106,0.3,7,0.9983106136698959,0.4883720930232558,21,19,3
107,0.3,8,0.9983106136698959,0.525,21,16,3
108,0.3,9,0.9983106136698959,0.5384615384615384,21,15,3
109,0.3,10,0.9983106136698959,0.6,21,11,3
110,0.3,11,0.9983106136698959,0.65625,21,8,3
111,0.3,12,0.9983106136698959,0.6774193548387096,21,7,3
112,0.3,13,0.9983106136698959,0.6774193548387096,21,7,3
113,0.3,14,0.9983106136698959,0.6774193548387096,21,7,3
114,0.3,15,0.9983106136698959,0.6774193548387096,21,7,3
115,0.3,16,0.9983106136698959,0.7,21,6,3
116,0.3,17,0.9983106136698959,0.7,21,6,3
117,0.3,18,0.9983106136698959,0.7,21,6,3
118,0.3,19,0.9983106136698959,0.7,21,6,3
119,0.3,20,0.9983106136698959,0.7241379310344828,21,5,3
120,0.3,21,0.9983106136698959,0.7241379310344828,21,5,3
121,0.3,22,0.9983106136698959,0.7241379310344828,21,5,3
122,0.3,23,0.9983106136698959,0.75,21,4,3
123,0.3,24,0.9983106136698959,0.75,21,4,3
124,0.3,25,0.9983106136698959,0.7777777777777778,21,3,3
125,0.3,26,0.9983106136698959,0.7777777777777778,21,3,3
126,0.3,27,0.9983106136698959,0.7777777777777778,21,3,3
127,0.3,28,0.9983917706757959,0.7407407407407407,20,3,4
128,0.3,29,0.9983917706757959,0.7407407407407407,20,3,4
129,0.3,30,0.9983917706757959,0.7407407407407407,20,3,4
130,0.3,31,0.9983917706757959,0.7407407407407407,20,3,4
131,0.3,32,0.9983917706757959,0.7407407407407407,20,3,4
132,0.3,33,0.9983917706757959,0.7692307692307693,20,2,4
133,0.3,34,0.9983917706757959,0.7692307692307693,20,2,4
134,0.3,35,0.9983917706757959,0.7692307692307693,20,2,4
135,0.3,36,0.9983917706757959,0.7692307692307693,20,2,4
136,0.3,37,0.9983917706757959,0.8,20,1,4
137,0.3,38,0.9983917706757959,0.8,20,1,4
138,0.3,39,0.9983917706757959,0.8,20,1,4
139,0.3,40,0.9983917706757959,0.8333333333333334,20,0,4
140,0.3,41,0.9983917706757959,0.8333333333333334,20,0,4
141,0.3,42,0.9983917706757959,0.8333333333333334,20,0,4
142,0.3,43,0.9983917706757959,0.8333333333333334,20,0,4
143,0.3,44,0.9983222364207919,0.7916666666666666,19,0,5
144,0.3,45,0.9983222364207919,0.7916666666666666,19,0,5
145,0.3,46,0.9983222364207919,0.7916666666666666,19,0,5
146,0.3,47,0.9983222364207919,0.7916666666666666,19,0,5
147,0.3,48,0.9983222364207919,0.7916666666666666,19,0,5
148,0.3,49,0.9983222364207919,0.7916666666666666,19,0,5
149,0.3,50,0.999301899520753,0.75,18,0,6
150,0.4,1,0.9988146424112845,0.3684210526315789,21,33,3
